persona_id,date,amount,merchant,category,payment_method,bank,tx_type,description,balance_after,transaction_id
P139,2025-09-14 17:18:00,1566280,Steam / EA App,Entertainment,Transfer,BNI,debit,Transaksi di Steam / EA App,13283923,TX013270
P175,2025-09-14 17:22:00,61823,Delfi,Snacks,Debit,BNI,debit,Transaksi di Delfi,30104359,TX013271
P067,2025-09-14 17:29:00,94115,Zoya,Fashion,Debit,BCA,debit,Transaksi di Zoya,2377876,TX013272
P141,2025-09-14 18:05:00,117723,Janji Jiwa,Dining Out,QRIS,BCA,debit,Transaksi di Janji Jiwa,16586523,TX013273
P085,2025-09-14 18:26:00,74145,Bakmi GM,Dining Out,Debit,Mandiri,debit,Transaksi di Bakmi GM,5919593,TX013274
P140,2025-09-14 19:24:00,9766,Nabati,Snacks,QRIS,BCA,debit,Transaksi di Nabati,1824226,TX013275
P073,2025-09-14 20:05:00,75610,Modern Retail,Beverages,Debit,Mandiri,debit,Transaksi di Modern Retail,55604,TX013276
P131,2025-09-14 20:05:00,197456,Konimex,Snacks,Debit,Mandiri,debit,Transaksi di Konimex,17596659,TX013277
P014,2025-09-14 20:49:00,88426,Mayora,Snacks,Debit,Mandiri,debit,Transaksi di Mayora,460712,TX013278
P188,2025-09-14 21:08:00,36540,Modern Retail,Snacks,Cash,,debit,Transaksi di Modern Retail,165193522,TX013279
P089,2025-09-14 21:12:00,163298,Mixue,Dining Out,Cash,,debit,Transaksi di Mixue,12071738,TX013280
P152,2025-09-14 21:29:00,38818,Modern Retail,Beverages,QRIS,BCA,debit,Transaksi di Modern Retail,1901958,TX013281
P083,2025-09-14 21:52:00,100830,Pasar Tradisional,Groceries,Cash,,debit,Transaksi di Pasar Tradisional,18241806,TX013282
P054,2025-09-14 22:01:00,31072,Alfamidi,Groceries,Cash,,debit,Transaksi di Alfamidi,1095928,TX013283
P152,2025-09-14 22:53:00,24026,Grosir Sembako,Beverages,Debit,Mandiri,debit,Transaksi di Grosir Sembako,1877932,TX013284
P013,2025-09-15 08:02:00,116663,Wrigley,Snacks,QRIS,BNI,debit,Transaksi di Wrigley,2995772,TX013285
P181,2025-09-15 08:23:00,39754,Modern Retail,Baby Care,Debit,BNI,debit,Transaksi di Modern Retail,74675215,TX013286
P158,2025-09-15 08:29:00,87823,Modern Retail,Beverages,Debit,BCA,debit,Transaksi di Modern Retail,59146146,TX013287
P071,2025-09-15 09:27:00,163461,Alfamart,Groceries,Cash,,debit,Transaksi di Alfamart,8293472,TX013288
P110,2025-09-15 09:40:00,221182,Starbucks,Dining Out,Debit,Mandiri,debit,Transaksi di Starbucks,7226700,TX013289
P164,2025-09-15 10:34:00,18075,Modern Retail,Beverages,Debit,BRI,debit,Transaksi di Modern Retail,44396466,TX013290
P135,2025-09-15 10:37:00,172057,Premium Store,Baby Care,Debit,BNI,debit,Transaksi di Premium Store,53135961,TX013291
P094,2025-09-15 10:38:00,78286,Superindo,Groceries,Debit,Mandiri,debit,Transaksi di Superindo,883538,TX013292
P146,2025-09-15 11:00:00,139922,Disney+ Hotstar,Entertainment,Transfer,BNI,debit,Transaksi di Disney+ Hotstar,69312460,TX013293
P111,2025-09-15 11:01:00,64041,Mayora,Snacks,Cash,,debit,Transaksi di Mayora,9757030,TX013294
P180,2025-09-15 11:25:00,20480,Modern Retail,Beverages,Cash,,debit,Transaksi di Modern Retail,1737403,TX013295
P153,2025-09-15 11:31:00,46908,Toko Bahan Kue,Groceries,Cash,,debit,Transaksi di Toko Bahan Kue,2018764,TX013296
P190,2025-09-15 12:03:00,364950,Cafe Lokal / Coffee Shop,Dining Out,Debit,BCA,debit,Transaksi di Cafe Lokal / Coffee Shop,844602,TX013297
P183,2025-09-15 12:12:00,192020,Pasar Tradisional,Groceries,Cash,,debit,Transaksi di Pasar Tradisional,97807560,TX013298
P125,2025-09-15 12:15:00,12975,Modern Retail,Beverages,QRIS,BRI,debit,Transaksi di Modern Retail,39105512,TX013299
P172,2025-09-15 12:27:00,13018,Warung Kelontong,Groceries,Cash,,debit,Transaksi di Warung Kelontong,73693001,TX013300
P060,2025-09-15 13:42:00,78225,Pasar Tradisional,Groceries,Cash,,debit,Transaksi di Pasar Tradisional,2991901,TX013301
P171,2025-09-15 14:09:00,176813,KFC,Dining Out,Debit,BCA,debit,Transaksi di KFC,23826253,TX013302
P085,2025-09-15 14:57:00,44024,Modern Retail,Beverages,Debit,BNI,debit,Transaksi di Modern Retail,5875569,TX013303
P198,2025-09-15 15:32:00,338526,3Second Store,Fashion,Debit,BCA,debit,Transaksi di 3Second Store,22745517,TX013304
P032,2025-09-15 16:22:00,57253,Modern Retail,Beverages,Debit,BNI,debit,Transaksi di Modern Retail,1014410,TX013305
P183,2025-09-15 16:28:00,69784,Unipin / MLBB,Entertainment,Transfer,Mandiri,debit,Transaksi di Unipin / MLBB,97737776,TX013306
P180,2025-09-15 16:31:00,107499,Superindo,Groceries,Cash,,debit,Transaksi di Superindo,1629904,TX013307
P178,2025-09-15 16:55:00,34405,GT Man Official,Fashion,QRIS,BNI,debit,Transaksi di GT Man Official,16939607,TX013308
P188,2025-09-15 16:57:00,67473,Toko Buah Segar,Groceries,Cash,,debit,Transaksi di Toko Buah Segar,165126049,TX013309
P044,2025-09-15 17:16:00,109803,Agen Cleo,Beverages,Cash,,debit,Transaksi di Agen Cleo,767265,TX013310
P173,2025-09-15 17:30:00,166620,Fish Streat Store,Groceries,Debit,BNI,debit,Transaksi di Fish Streat Store,41822207,TX013311
P019,2025-09-15 18:40:00,216574,Indofood,Snacks,QRIS,BCA,debit,Transaksi di Indofood,4723752,TX013312
P050,2025-09-15 19:02:00,295469,Gado-Gado Boplo,Dining Out,Debit,Mandiri,debit,Transaksi di Gado-Gado Boplo,307974,TX013313
P084,2025-09-15 19:08:00,183704,Superindo,Groceries,Debit,Mandiri,debit,Transaksi di Superindo,6842192,TX013314
P067,2025-09-15 19:33:00,28540,Lotte Grosir,Groceries,Cash,,debit,Transaksi di Lotte Grosir,2349336,TX013315
P125,2025-09-15 20:42:00,49360,Modern Retail,Beverages,Debit,BCA,debit,Transaksi di Modern Retail,39056152,TX013316
P179,2025-09-15 20:51:00,7186668,Buttonscarves,Fashion,Cash,,debit,Transaksi di Buttonscarves,26449018,TX013317
P122,2025-09-15 21:26:00,7255184,Nike Store,Fashion,QRIS,BCA,debit,Transaksi di Nike Store,55759746,TX013318
P002,2025-09-15 22:08:00,27279,Modern Retail,Beverages,Cash,,debit,Transaksi di Modern Retail,2576066,TX013319
P078,2025-09-15 22:47:00,50707,Agen Aqua,Beverages,Debit,BNI,debit,Transaksi di Agen Aqua,3102524,TX013320
P192,2025-09-16 08:09:00,31856,Modern Retail,Beverages,QRIS,BNI,debit,Transaksi di Modern Retail,22509529,TX013321
P139,2025-09-16 09:32:00,4787614,Buttonscarves,Fashion,Cash,,debit,Transaksi di Buttonscarves,8496309,TX013322
P169,2025-09-16 10:23:00,133892,Pasar Ikan Modern,Groceries,Debit,BRI,debit,Transaksi di Pasar Ikan Modern,17424765,TX013323
P117,2025-09-16 10:24:00,29053,Wings Food,Beverages,Cash,,debit,Transaksi di Wings Food,8317650,TX013324
P114,2025-09-16 10:27:00,97213,Dua Kelinci,Snacks,Cash,,debit,Transaksi di Dua Kelinci,1847959,TX013325
P180,2025-09-16 10:48:00,27130,Starbucks,Dining Out,Cash,,debit,Transaksi di Starbucks,1602774,TX013326
P175,2025-09-16 11:21:00,10999,Toko Bahan Kue,Groceries,Debit,BRI,debit,Transaksi di Toko Bahan Kue,30093360,TX013327
P149,2025-09-16 12:08:00,17616,Superindo,Groceries,Debit,Mandiri,debit,Transaksi di Superindo,6787506,TX013328
P139,2025-09-16 12:31:00,64311,Premium Supermarket,Beverages,Cash,,debit,Transaksi di Premium Supermarket,8431998,TX013329
P181,2025-09-16 12:48:00,29673,Modern Retail,Beverages,QRIS,BNI,debit,Transaksi di Modern Retail,74645542,TX013330
P176,2025-09-16 12:52:00,28230,Modern Retail,Beverages,Cash,,debit,Transaksi di Modern Retail,60836582,TX013331
P076,2025-09-16 13:56:00,261393,Dufan Ancol,Entertainment,Transfer,Mandiri,debit,Transaksi di Dufan Ancol,6874236,TX013332
P089,2025-09-16 13:58:00,4620081,Levi's Store,Fashion,Cash,,debit,Transaksi di Levi's Store,7451657,TX013333
P155,2025-09-16 14:05:00,156028,Alfamidi,Personal Care,Debit,BCA,debit,Transaksi di Alfamidi,22877445,TX013334
P049,2025-09-16 14:30:00,25798,Modern Retail,Beverages,Debit,Mandiri,debit,Transaksi di Modern Retail,105192,TX013335
P025,2025-09-16 14:34:00,176084,Marugame Udon,Dining Out,Debit,BRI,debit,Transaksi di Marugame Udon,2612666,TX013336
P190,2025-09-16 14:37:00,60217,Pasar Ikan Modern,Groceries,Cash,,debit,Transaksi di Pasar Ikan Modern,784385,TX013337
P136,2025-09-16 14:41:00,4890188,Adidas Store,Fashion,Debit,Mandiri,debit,Transaksi di Adidas Store,25820052,TX013338
P073,2025-09-16 14:42:00,17061,Warung Kelontong,Groceries,Cash,,debit,Transaksi di Warung Kelontong,38543,TX013339
P077,2025-09-16 16:03:00,36770,Tukang Sayur Keliling,Groceries,Debit,BRI,debit,Transaksi di Tukang Sayur Keliling,19884425,TX013340
P122,2025-09-16 16:06:00,84270,Cinema XXI (F&B),Entertainment,Transfer,BCA,debit,Transaksi di Cinema XXI (F&B),55675476,TX013341
P077,2025-09-16 17:32:00,18756,Alfamart/Indomaret,Beverages,QRIS,Mandiri,debit,Transaksi di Alfamart/Indomaret,19865669,TX013342
P147,2025-09-16 17:36:00,5184,Delfi,Snacks,QRIS,BRI,debit,Transaksi di Delfi,16762962,TX013343
P021,2025-09-16 18:33:00,28937,Modern Retail,Beverages,QRIS,BCA,debit,Transaksi di Modern Retail,7834103,TX013344
P194,2025-09-16 18:54:00,19994,Pasar Tradisional,Groceries,Cash,,debit,Transaksi di Pasar Tradisional,37759782,TX013345
P116,2025-09-16 18:59:00,84288,Solaria,Dining Out,Cash,,debit,Transaksi di Solaria,8480066,TX013346
P104,2025-09-16 19:47:00,213000,KFC,Dining Out,QRIS,BNI,debit,Transaksi di KFC,11410455,TX013347
P056,2025-09-16 20:21:00,37143,Alfamart,Groceries,QRIS,BCA,debit,Transaksi di Alfamart,1676382,TX013348
P147,2025-09-16 21:01:00,6039,Indomaret,Groceries,Debit,BRI,debit,Transaksi di Indomaret,16756923,TX013349
P161,2025-09-16 21:03:00,197698,Zoya,Fashion,QRIS,Mandiri,debit,Transaksi di Zoya,1323787,TX013350
P153,2025-09-16 22:00:00,186803,Lawson,Dining Out,Cash,,debit,Transaksi di Lawson,1831961,TX013351
P161,2025-09-17 08:30:00,486630,Nintendo,Entertainment,Transfer,BRI,debit,Transaksi di Nintendo,837157,TX013352
P094,2025-09-17 08:34:00,175566,Sayurbox,Groceries,Debit,BNI,debit,Transaksi di Sayurbox,707972,TX013353
P004,2025-09-17 11:07:00,75497,Circle K,Dining Out,QRIS,BNI,debit,Transaksi di Circle K,8357470,TX013354
P163,2025-09-17 11:21:00,120366,Netflix,Entertainment,Transfer,BNI,debit,Transaksi di Netflix,8146593,TX013355
P165,2025-09-17 12:24:00,5154042,Eiger Adventure,Fashion,Debit,BNI,debit,Transaksi di Eiger Adventure,25861885,TX013356
P114,2025-09-17 12:28:00,19030,Mondelez,Snacks,Cash,,debit,Transaksi di Mondelez,1828929,TX013357
P172,2025-09-17 12:29:00,501981,3Second Store,Fashion,Cash,,debit,Transaksi di 3Second Store,73191020,TX013358
P195,2025-09-17 12:39:00,69688,Modern Retail,Beverages,Debit,Mandiri,debit,Transaksi di Modern Retail,71457068,TX013359
P181,2025-09-17 13:17:00,1199196,H&M Indonesia,Fashion,Debit,BCA,debit,Transaksi di H&M Indonesia,73446346,TX013360
P144,2025-09-17 13:32:00,39530,Alfamart/Indomaret,Beverages,Debit,BCA,debit,Transaksi di Alfamart/Indomaret,2623773,TX013361
P062,2025-09-17 13:47:00,3119,Modern Retail,Beverages,QRIS,Mandiri,debit,Transaksi di Modern Retail,15336372,TX013362
P082,2025-09-17 14:07:00,87922,Tukang Sayur Keliling,Groceries,QRIS,BNI,debit,Transaksi di Tukang Sayur Keliling,9775193,TX013363
P130,2025-09-17 14:12:00,163912,Warteg Bahari,Dining Out,Debit,BRI,debit,Transaksi di Warteg Bahari,18567274,TX013364
P088,2025-09-17 14:24:00,14511,Agen Beras,Groceries,Debit,BNI,debit,Transaksi di Agen Beras,783829,TX013365
P105,2025-09-17 15:28:00,40874,Oishi,Snacks,Cash,,debit,Transaksi di Oishi,4162517,TX013366
P049,2025-09-17 15:30:00,69258,Warung Kelontong,Groceries,Cash,,debit,Transaksi di Warung Kelontong,35934,TX013367
P078,2025-09-17 15:35:00,103992,Alfamart/Indomaret,Beverages,Debit,Mandiri,debit,Transaksi di Alfamart/Indomaret,2998532,TX013368
P135,2025-09-17 15:41:00,8633,Toko Bahan Kue,Groceries,Debit,BRI,debit,Transaksi di Toko Bahan Kue,53127328,TX013369
P167,2025-09-17 15:41:00,138649,Alfamart,Groceries,Debit,BRI,debit,Transaksi di Alfamart,39477292,TX013370
P134,2025-09-17 16:04:00,53512,Agen Beras,Groceries,QRIS,BCA,debit,Transaksi di Agen Beras,4963950,TX013371
P021,2025-09-17 17:40:00,130550,Tukang Sayur Keliling,Groceries,Cash,,debit,Transaksi di Tukang Sayur Keliling,7703553,TX013372
P109,2025-09-17 19:04:00,11451,Alfamart/Indomaret,Beverages,Debit,BNI,debit,Transaksi di Alfamart/Indomaret,14179727,TX013373
P051,2025-09-17 19:06:00,69588,Unipin / MLBB,Entertainment,Transfer,BCA,debit,Transaksi di Unipin / MLBB,3026583,TX013374
P092,2025-09-17 19:37:00,318765,Cedea,Frozen Food,Debit,Mandiri,debit,Transaksi di Cedea,10486228,TX013375
P189,2025-09-17 20:14:00,104173,Indomaret,Groceries,QRIS,BRI,debit,Transaksi di Indomaret,98487837,TX013376
P195,2025-09-17 20:56:00,19938,Indomaret,Groceries,Debit,Mandiri,debit,Transaksi di Indomaret,71437130,TX013377
P024,2025-09-17 21:02:00,25379,Delfi,Snacks,QRIS,BNI,debit,Transaksi di Delfi,2484171,TX013378
P146,2025-09-17 21:30:00,51897,Mondelez,Snacks,Cash,,debit,Transaksi di Mondelez,69260563,TX013379
P189,2025-09-17 22:54:00,8546,Ragunan Zoo,Entertainment,Transfer,BRI,debit,Transaksi di Ragunan Zoo,98479291,TX013380
P088,2025-09-18 08:30:00,56858,Siantar Top,Snacks,QRIS,BRI,debit,Transaksi di Siantar Top,726971,TX013381
P024,2025-09-18 08:52:00,33056,Modern Retail,Beverages,Cash,,debit,Transaksi di Modern Retail,2451115,TX013382
P094,2025-09-18 08:55:00,80195,Solaria,Dining Out,Debit,BRI,debit,Transaksi di Solaria,627777,TX013383
P118,2025-09-18 09:55:00,59393,Premium Supermarket,Beverages,Debit,BRI,debit,Transaksi di Premium Supermarket,6061,TX013384
P101,2025-09-18 10:36:00,215694,Modern Retail,Baby Care,Cash,,debit,Transaksi di Modern Retail,17851871,TX013385
P078,2025-09-18 11:12:00,187937,Indomaret,Groceries,Cash,,debit,Transaksi di Indomaret,2810595,TX013386
P083,2025-09-18 12:16:00,298020,Fish Streat Store,Groceries,Cash,,debit,Transaksi di Fish Streat Store,17943786,TX013387
P097,2025-09-18 12:17:00,360163,Point Coffee,Dining Out,Debit,BRI,debit,Transaksi di Point Coffee,5480598,TX013388
P147,2025-09-18 12:19:00,130744,Oishi,Snacks,Debit,BRI,debit,Transaksi di Oishi,16626179,TX013389
P094,2025-09-18 12:33:00,28609,Alfamart/Indomaret,Beverages,Cash,,debit,Transaksi di Alfamart/Indomaret,599168,TX013390
P071,2025-09-18 14:23:00,117935,Bakmi GM,Dining Out,Cash,,debit,Transaksi di Bakmi GM,8175537,TX013391
P170,2025-09-18 14:55:00,8013740,Erigo Store,Fashion,Cash,,debit,Transaksi di Erigo Store,1555591,TX013392
P148,2025-09-18 15:52:00,93249,Fore Coffee,Dining Out,Cash,,debit,Transaksi di Fore Coffee,10467745,TX013393
P013,2025-09-18 16:01:00,21206,Wings Food,Snacks,Debit,BCA,debit,Transaksi di Wings Food,2974566,TX013394
P004,2025-09-18 16:18:00,26697,Warung Kelontong,Groceries,QRIS,BCA,debit,Transaksi di Warung Kelontong,8330773,TX013395
P124,2025-09-18 17:16:00,10265781,Telkom Indonesia,Billing & Utilities,Cash,,debit,Transaksi di Telkom Indonesia,5467730,TX013396
P018,2025-09-18 17:21:00,99197,Superindo,Groceries,Debit,BRI,debit,Transaksi di Superindo,1092505,TX013397
P173,2025-09-18 18:14:00,377892,Happy Puppy,Entertainment,Transfer,BRI,debit,Transaksi di Happy Puppy,41444315,TX013398
P172,2025-09-18 18:57:00,85842,Toko Kelontong,Personal Care,Cash,,debit,Transaksi di Toko Kelontong,73105178,TX013399
P163,2025-09-18 19:25:00,243942,Netflix,Entertainment,Transfer,Mandiri,debit,Transaksi di Netflix,7902651,TX013400
P021,2025-09-18 19:26:00,124125,Warung Kelontong,Groceries,Debit,Mandiri,debit,Transaksi di Warung Kelontong,7579428,TX013401
P176,2025-09-18 20:02:00,139970,Modern Retail,Baby Care,Cash,,debit,Transaksi di Modern Retail,60696612,TX013402
P009,2025-09-18 20:06:00,242569,Pasar Tradisional,Groceries,Cash,,debit,Transaksi di Pasar Tradisional,3927168,TX013403
P109,2025-09-18 20:37:00,105109,Dua Kelinci,Snacks,Cash,,debit,Transaksi di Dua Kelinci,14074618,TX013404
P050,2025-09-18 21:06:00,194314,Burger King,Dining Out,QRIS,BCA,debit,Transaksi di Burger King,113660,TX013405
P130,2025-09-18 21:27:00,29076,Dua Kelinci,Snacks,Cash,,debit,Transaksi di Dua Kelinci,18538198,TX013406
P019,2025-09-18 22:05:00,27105,Agen Cleo,Beverages,Debit,BNI,debit,Transaksi di Agen Cleo,4696647,TX013407
P199,2025-09-18 22:10:00,6800,Wings Food,Beverages,Cash,,debit,Transaksi di Wings Food,106476589,TX013408
P109,2025-09-18 22:31:00,121740,Superindo,Groceries,Cash,,debit,Transaksi di Superindo,13952878,TX013409
P170,2025-09-18 22:57:00,54917,Siantar Top,Snacks,Cash,,debit,Transaksi di Siantar Top,1500674,TX013410
P044,2025-09-19 08:20:00,193929,Superindo,Groceries,QRIS,BNI,debit,Transaksi di Superindo,573336,TX013411
P175,2025-09-19 08:36:00,2308,Alfamart/Indomaret,Beverages,Debit,Mandiri,debit,Transaksi di Alfamart/Indomaret,30091052,TX013412
P078,2025-09-19 08:52:00,251590,Rumah Makan Padang,Dining Out,QRIS,BRI,debit,Transaksi di Rumah Makan Padang,2559005,TX013413
P182,2025-09-19 10:20:00,72384,Alfamidi,Groceries,Cash,,debit,Transaksi di Alfamidi,86785092,TX013414
P185,2025-09-19 10:37:00,185520,Domino's Pizza,Dining Out,Cash,,debit,Transaksi di Domino's Pizza,3290536,TX013415
P161,2025-09-19 11:07:00,72895,Mayora,Snacks,QRIS,BRI,debit,Transaksi di Mayora,764262,TX013416
P160,2025-09-19 11:17:00,101377,Alfamart,Groceries,Cash,,debit,Transaksi di Alfamart,25988479,TX013417
P169,2025-09-19 11:29:00,40116,Yupi,Snacks,Debit,BNI,debit,Transaksi di Yupi,17384649,TX013418
P095,2025-09-19 11:43:00,11763,Wings Food,Beverages,Cash,,debit,Transaksi di Wings Food,4831999,TX013419
P036,2025-09-19 12:07:00,56714,Grand Lucky,Groceries,Debit,BRI,debit,Transaksi di Grand Lucky,1939127,TX013420
P154,2025-09-19 12:29:00,245221,Martabak Kubang,Dining Out,Debit,Mandiri,debit,Transaksi di Martabak Kubang,21675648,TX013421
P103,2025-09-19 13:08:00,21156,Kopi Kenangan,Dining Out,QRIS,BRI,debit,Transaksi di Kopi Kenangan,8756989,TX013422
P181,2025-09-19 13:14:00,55437,Modern Retail,Baby Care,Debit,BCA,debit,Transaksi di Modern Retail,73390909,TX013423
P044,2025-09-19 13:19:00,37089,Steam / Tokopedia,Entertainment,Transfer,BCA,debit,Transaksi di Steam / Tokopedia,536247,TX013424
P088,2025-09-19 13:26:00,135092,RM Padang Sederhana,Dining Out,Debit,Mandiri,debit,Transaksi di RM Padang Sederhana,591879,TX013425
P154,2025-09-19 13:42:00,1657930,Elzatta,Fashion,Debit,Mandiri,debit,Transaksi di Elzatta,20017718,TX013426
P019,2025-09-19 14:01:00,249778,Cafe Lokal / Coffee Shop,Dining Out,QRIS,BRI,debit,Transaksi di Cafe Lokal / Coffee Shop,4446869,TX013427
P142,2025-09-19 14:41:00,451047,A&W Restaurants,Dining Out,QRIS,Mandiri,debit,Transaksi di A&W Restaurants,4686699,TX013428
P101,2025-09-19 15:23:00,229855,Superindo,Groceries,Debit,BCA,debit,Transaksi di Superindo,17622016,TX013429
P170,2025-09-19 15:37:00,29872,Superindo,Groceries,Debit,BRI,debit,Transaksi di Superindo,1470802,TX013430
P164,2025-09-19 16:28:00,99384,Tukang Sayur Keliling,Groceries,Debit,BRI,debit,Transaksi di Tukang Sayur Keliling,44297082,TX013431
P082,2025-09-19 17:09:00,156624,Watsons,Personal Care,Debit,BNI,debit,Transaksi di Watsons,9618569,TX013432
P066,2025-09-19 17:09:00,122397,Modern Retail,Baby Care,QRIS,Mandiri,debit,Transaksi di Modern Retail,3815172,TX013433
P183,2025-09-19 17:10:00,56783,Ayam Penyet Surabaya,Dining Out,Debit,BNI,debit,Transaksi di Ayam Penyet Surabaya,97680993,TX013434
P002,2025-09-19 18:01:00,7155,Modern Retail,Beverages,Debit,BNI,debit,Transaksi di Modern Retail,2568911,TX013435
P056,2025-09-19 18:48:00,165258,Pecel Lele Lamongan,Dining Out,Debit,BNI,debit,Transaksi di Pecel Lele Lamongan,1511124,TX013436
P134,2025-09-19 18:55:00,27758,Alfamart,Personal Care,QRIS,BRI,debit,Transaksi di Alfamart,4936192,TX013437
P109,2025-09-19 19:05:00,234276,Modern Retail,Baby Care,Cash,,debit,Transaksi di Modern Retail,13718602,TX013438
P179,2025-09-19 19:09:00,48766,Pecel Lele Lamongan,Dining Out,Cash,,debit,Transaksi di Pecel Lele Lamongan,26400252,TX013439
P071,2025-09-19 19:27:00,65078,In-Game Purchase,Entertainment,Transfer,BNI,debit,Transaksi di In-Game Purchase,8110459,TX013440
P103,2025-09-19 19:31:00,131110,Frozen Food Store,Groceries,Debit,Mandiri,debit,Transaksi di Frozen Food Store,8625879,TX013441
P095,2025-09-19 19:35:00,72970,Kopi Kenangan,Dining Out,Cash,,debit,Transaksi di Kopi Kenangan,4759029,TX013442
P083,2025-09-19 19:54:00,199262,Sayurbox,Groceries,QRIS,BNI,debit,Transaksi di Sayurbox,17744524,TX013443
P171,2025-09-19 19:59:00,138343,Cafe Lokal / Coffee Shop,Dining Out,Cash,,debit,Transaksi di Cafe Lokal / Coffee Shop,23687910,TX013444
P110,2025-09-19 20:24:00,56769,Mayora,Snacks,Debit,BRI,debit,Transaksi di Mayora,7169931,TX013445
P093,2025-09-19 21:27:00,59094,Modern Retail,Beverages,Debit,Mandiri,debit,Transaksi di Modern Retail,6695578,TX013446
P071,2025-09-19 21:48:00,6012251,Adidas Store,Fashion,Debit,Mandiri,debit,Transaksi di Adidas Store,2098208,TX013447
P146,2025-09-19 22:02:00,29049,Alfamart,Groceries,Debit,Mandiri,debit,Transaksi di Alfamart,69231514,TX013448
P082,2025-09-19 22:10:00,55611,Orang Tua,Snacks,Cash,,debit,Transaksi di Orang Tua,9562958,TX013449
P124,2025-09-19 22:28:00,127550,Bebek Goreng H. Slamet,Dining Out,Cash,,debit,Transaksi di Bebek Goreng H. Slamet,5340180,TX013450
P133,2025-09-19 22:43:00,8317,Modern Retail,Beverages,Cash,,debit,Transaksi di Modern Retail,4284341,TX013451
P018,2025-09-19 22:56:00,16676,Mayora,Snacks,Debit,Mandiri,debit,Transaksi di Mayora,1075829,TX013452
P060,2025-09-20 08:07:00,30504,Modern Retail,Beverages,Cash,,debit,Transaksi di Modern Retail,2961397,TX013453
P172,2025-09-20 08:25:00,197937,McDonald's,Dining Out,Cash,,debit,Transaksi di McDonald's,72907241,TX013454
